Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Device_Type,Location,Balance_Before,Balance_After,Transaction_Time
T01781,U125,1617,UPI,Mobile,Mumbai,,,25:61
T01782,U273,,Debit Card,Desktop,Mumbai,,13082,25:61
T01783,U168,735293,Credit Card,,Delhi,,16720,25:61
T01784,U949,70591,Credit Card,,Mumbai,7089,-63502,25:61
T01785,U646,₹419,UPI,Desktop,Mumbai,,,01:33
T01786,U666,abc,Credit Card,Tablet,Mumbai,,,16:23
T01787,U826,795874,Card,,Bangalore,,-156,03:31
T01788,U154,abc,Card,,Delhi,13219,,09:49
T01789,U698,₹2279,Credit Card,,Delhi,2714,,25:61
T01790,U871,850141,Transfer,Desktop,Chennai,,,25:61
T01791,U669,3938,Card,,Mumbai,,-4898,25:61
T01792,U862,,Card,Tablet,Chennai,5801,,21:15
T01793,U191,626,Transfer,Laptop,Bangalore,14329,13703,16:43
T01794,U137,,Transfer,Laptop,,,12195,19:41
T01795,U986,,Credit Card,,Delhi,11386,,04:04
T01796,U429,₹3000,Transfer,Mobile,Delhi,,3663,25:61
T01797,U359,4265,Transfer,Laptop,Chennai,,4686,25:61
T01798,U899,₹4478,Credit Card,Laptop,Delhi,2555,5284,25:61
T01799,U935,₹365,UPI,Laptop,Bangalore,,,25:61
T01800,U457,₹1091,Debit Card,Mobile,Bangalore,,,15:45
T01801,U531,2448,Transfer,Desktop,Delhi,,,25:61
T01802,U795,,Debit Card,Desktop,Bangalore,12024,17641,14:04
T01803,U841,,UPI,Mobile,Kolkata,,,10:41
T01804,U805,457346,Transfer,Desktop,Delhi,3529,-453817,25:61
T01805,U566,4028,Credit Card,Mobile,Delhi,,,25:61
T01806,U684,910892,Credit Card,Tablet,Mumbai,12577,-898315,15:14
T01807,U761,1328,Transfer,Laptop,Mumbai,6780,5452,25:61
T01808,U191,₹287,Transfer,Mobile,,,,25:61
T01809,U225,776493,Card,,,14056,-762437,11:09
T01810,U772,,Transfer,Laptop,,19953,,09:19
T01811,U946,₹3121,UPI,Mobile,Mumbai,,,00:58
T01812,U580,313976,Transfer,,,11929,-302047,20:55
T01813,U864,abc,Debit Card,Mobile,Delhi,,14512,25:61
T01814,U936,4723,Credit Card,,Chennai,,,20:51
T01815,U504,abc,UPI,Mobile,,12168,15840,25:61
T01816,U143,abc,Credit Card,,,,-3341,22:35
T01817,U361,,Card,Laptop,Chennai,13362,5522,25:61
T01818,U248,252279,UPI,Laptop,Delhi,,-4536,25:61
T01819,U313,569547,Debit Card,,Bangalore,,,25:61
T01820,U748,471221,Debit Card,Mobile,Bangalore,,-764,01:14
T01821,U654,24863,Card,Laptop,Chennai,,,19:27
T01822,U439,981901,UPI,Laptop,Chennai,,,25:61
T01823,U499,,Card,,Delhi,18854,,12:30
T01824,U618,1960,Credit Card,Mobile,Delhi,15490,13530,25:61
T01825,U139,203,Credit Card,Tablet,,,,25:61
T01826,U884,,Card,Mobile,Delhi,6891,5114,25:61
T01827,U174,3195,Debit Card,Desktop,Mumbai,,,25:61
T01828,U203,159264,Card,Tablet,Chennai,19910,-139354,25:61
T01829,U873,abc,Transfer,Laptop,Bangalore,,,10:50
T01830,U768,,Card,Mobile,Chennai,,,16:53
T01831,U492,₹2456,Credit Card,Laptop,Kolkata,11830,,19:08
T01832,U676,abc,Transfer,Desktop,,,,25:61
T01833,U644,,Card,Desktop,Mumbai,19931,18584,25:61
T01834,U177,abc,UPI,Mobile,Mumbai,,,25:61
T01835,U472,181370,Transfer,Laptop,,,5643,25:61
T01836,U951,₹1873,Card,,Mumbai,,,18:42
T01837,U896,3663,Credit Card,Laptop,,,17312,25:61
T01838,U966,₹1393,Transfer,Desktop,Delhi,,,11:57
T01839,U883,₹4630,Credit Card,Mobile,Bangalore,,10150,25:61
T01840,U881,abc,Debit Card,Tablet,Kolkata,,,25:61
T01841,U853,₹2001,Transfer,Tablet,Bangalore,,,25:61
T01842,U774,10247,Credit Card,Tablet,Mumbai,6763,-3484,25:61
T01843,U591,abc,UPI,Tablet,Mumbai,,3926,25:61
T01844,U784,₹3278,Transfer,Mobile,Kolkata,,,00:18
T01845,U889,2484,UPI,Tablet,,2113,-371,11:34
T01846,U157,2224,Debit Card,Laptop,Delhi,,,21:48
T01847,U906,,Transfer,Laptop,,5690,11041,23:56
T01848,U751,3725,Debit Card,Desktop,Mumbai,,,00:42
T01849,U908,,UPI,Laptop,Delhi,,,14:49
T01850,U963,₹3394,Credit Card,Laptop,,,17759,20:42
T01851,U614,815167,Credit Card,Tablet,Delhi,,,07:57
T01852,U170,₹1678,Debit Card,Laptop,Bangalore,,1175,08:05
T01853,U820,,Card,Desktop,,,,20:08
T01854,U242,₹4135,Credit Card,Laptop,Delhi,,,20:07
T01855,U411,1068,Card,Desktop,Chennai,10800,9732,19:52
T01856,U124,,Transfer,Tablet,Kolkata,,,15:21
T01857,U758,₹4596,UPI,Mobile,Delhi,1007,,17:30
T01858,U920,679201,Card,Mobile,Bangalore,,,25:61
T01859,U265,,Card,,Kolkata,,,23:11
T01860,U379,777419,Debit Card,Tablet,,,,19:44
T01861,U969,306,Credit Card,Tablet,Kolkata,15252,14946,25:61
T01862,U244,,Credit Card,Laptop,Mumbai,,7645,22:57
T01863,U177,570139,Transfer,,Mumbai,,,25:61
T01864,U312,abc,UPI,Desktop,Chennai,,,08:50
T01865,U228,3078,Credit Card,Desktop,Kolkata,,-393,10:30
T01866,U614,76902,Debit Card,Desktop,Chennai,,,25:61
T01867,U366,abc,UPI,Desktop,,,15773,06:48
T01868,U285,abc,Credit Card,Tablet,Delhi,,,25:61
T01869,U266,₹3343,UPI,Laptop,Kolkata,,,11:15
T01870,U511,65782,Debit Card,Tablet,Chennai,,,25:61
T01871,U500,419,Card,Tablet,Mumbai,14974,14555,05:01
T01872,U939,901083,Transfer,Mobile,Bangalore,,,25:61
T01873,U251,₹4109,UPI,Tablet,Kolkata,,14353,03:48
T01874,U293,₹904,Credit Card,Mobile,Mumbai,,,02:14
T01875,U803,,UPI,Laptop,Chennai,,12604,02:01
T01876,U676,₹437,Credit Card,Laptop,Chennai,11043,,25:61
T01877,U373,₹2185,UPI,Desktop,Delhi,14376,,25:61
T01878,U927,964414,Card,Tablet,Bangalore,3468,-960946,25:61
T01879,U878,352668,Card,,Bangalore,,9730,25:61
T01880,U660,2212,Credit Card,Tablet,Delhi,,,25:61
T01881,U256,abc,Debit Card,Mobile,,,,10:51
T01882,U618,481569,Transfer,Laptop,Delhi,14470,-467099,07:48
T01883,U716,374,Transfer,Laptop,Chennai,,,25:61
T01884,U640,99045,Card,,Delhi,,,18:35
T01885,U663,₹1655,UPI,Mobile,Bangalore,12206,,07:16
T01886,U656,784283,Debit Card,Tablet,Kolkata,,,04:50
T01887,U110,2893,UPI,Tablet,,10119,7226,08:01
T01888,U615,abc,Debit Card,Mobile,Bangalore,7625,2940,06:44
T01889,U686,₹2683,Card,Laptop,,18094,1922,25:61
T01890,U102,₹3383,UPI,Desktop,,12599,,23:24
T01891,U221,2946,Credit Card,Tablet,Chennai,12350,9404,25:61
T01892,U307,2233,Transfer,Laptop,Mumbai,7073,4840,25:61
T01893,U984,931862,Credit Card,Desktop,Delhi,,,05:15
T01894,U533,550,Transfer,,Mumbai,,,12:50
T01895,U710,2673,Credit Card,Mobile,Bangalore,,12887,25:61
T01896,U656,807912,UPI,Mobile,,,11423,12:39
T01897,U344,abc,Transfer,Desktop,Kolkata,6812,,02:15
T01898,U755,,Credit Card,Laptop,,15694,-1978,25:61
T01899,U468,abc,Debit Card,Desktop,Chennai,,19662,25:61
T01900,U602,3565,Credit Card,Laptop,Chennai,8527,4962,07:00
T01901,U408,abc,Transfer,Mobile,,,,15:37
T01902,U822,₹3335,Card,Mobile,Chennai,,,01:27
T01903,U403,3701,Credit Card,Mobile,Kolkata,10896,7195,13:55
T01904,U859,,UPI,Tablet,Bangalore,,-1513,25:61
T01905,U836,₹4947,Debit Card,Laptop,Mumbai,,2120,25:61
T01906,U624,2182,Credit Card,Desktop,,11545,9363,04:44
T01907,U380,290066,UPI,Tablet,,,,00:25
T01908,U955,₹2940,Transfer,,Kolkata,,,25:61
T01909,U427,₹3875,Card,,Kolkata,11012,5756,25:61
T01910,U362,₹2489,Credit Card,Desktop,Bangalore,15076,,25:61
T01911,U341,abc,UPI,Laptop,Delhi,18611,,11:49
T01912,U626,594544,Debit Card,Mobile,Bangalore,12319,-582225,11:08
T01913,U870,2545,UPI,Mobile,Bangalore,,5813,05:08
T01914,U962,abc,Transfer,Desktop,Chennai,,,25:61
T01915,U926,1595,Credit Card,Tablet,Delhi,2776,1181,25:61
T01916,U902,,Transfer,Laptop,,,,00:16
T01917,U829,,UPI,Desktop,Bangalore,,,25:61
T01918,U629,185858,Transfer,,Chennai,,3005,25:61
T01919,U330,537822,Debit Card,Tablet,Kolkata,,9514,23:01
T01920,U137,abc,Credit Card,Tablet,Chennai,,,25:61
T01921,U208,₹3123,Debit Card,,Delhi,,,25:61
T01922,U220,abc,UPI,,Chennai,,,15:15
T01923,U913,637983,Debit Card,Mobile,Mumbai,,,25:61
T01924,U748,3881,Card,Desktop,Kolkata,12698,8817,25:61
T01925,U824,₹3223,Debit Card,Desktop,Mumbai,16259,,05:35
T01926,U261,₹797,Transfer,Desktop,Chennai,,16373,00:29
T01927,U819,₹3705,UPI,Desktop,Kolkata,,,21:57
T01928,U747,446235,Transfer,Tablet,,,18791,08:16
T01929,U657,abc,Card,Desktop,,,-368,25:61
T01930,U503,4601,Card,Desktop,Chennai,,,25:61
T01931,U519,1173,UPI,Laptop,Chennai,10843,9670,14:43
T01932,U608,,Credit Card,Mobile,,,,25:61
T01933,U835,507221,Debit Card,Desktop,Bangalore,,,25:61
T01934,U442,1732,Card,Laptop,Mumbai,,,03:14
T01935,U366,792767,Credit Card,Tablet,Mumbai,2915,-789852,25:61
T01936,U544,,Credit Card,Mobile,Mumbai,18252,,25:61
T01937,U343,40,Card,Desktop,Chennai,,2838,25:61
T01938,U384,,UPI,Laptop,Chennai,,,17:27
T01939,U458,abc,Credit Card,Laptop,Bangalore,13241,8365,25:61
T01940,U824,355689,UPI,Desktop,Mumbai,,,25:61
T01941,U765,388002,Debit Card,Desktop,Bangalore,,,10:32
T01942,U839,abc,UPI,Mobile,Kolkata,,,25:61
T01943,U306,734918,Transfer,,Chennai,,16505,25:61
T01944,U220,1950,Debit Card,Mobile,Delhi,,-3460,22:18
T01945,U420,abc,Card,,Mumbai,,2053,25:61
T01946,U719,3222,Credit Card,Mobile,Chennai,11138,7916,25:61
T01947,U533,₹4967,Transfer,Tablet,Delhi,5517,88,20:01
T01948,U592,784040,Debit Card,Tablet,Bangalore,,,25:61
T01949,U640,abc,Debit Card,,Chennai,,,25:61
T01950,U210,₹339,Credit Card,Desktop,Bangalore,,,25:61
T01951,U655,abc,Card,Tablet,Delhi,,6384,25:61
T01952,U963,1947,Debit Card,Laptop,,,,00:55
T01953,U489,2772,UPI,Tablet,Kolkata,1888,-884,25:61
T01954,U971,₹3893,UPI,,Bangalore,,,25:61
T01955,U356,abc,Card,Desktop,Chennai,16819,16673,07:21
T01956,U433,4553,UPI,Tablet,Delhi,,-2688,25:61
T01957,U787,,UPI,Laptop,Chennai,,,25:61
T01958,U380,39581,Card,Tablet,Bangalore,9158,-30423,25:61
T01959,U451,67588,Debit Card,Mobile,Chennai,,5711,14:30
T01960,U164,abc,Credit Card,,Delhi,,,19:37
T01961,U499,4317,Debit Card,Laptop,Kolkata,,,25:61
T01962,U863,,Credit Card,,Kolkata,13761,4519,03:20
T01963,U324,2132,UPI,Tablet,Delhi,,,08:21
T01964,U330,545330,UPI,Mobile,Mumbai,10379,-534951,25:61
T01965,U123,3346,Card,Mobile,Mumbai,,12776,00:58
T01966,U328,4660,UPI,Desktop,Chennai,,,07:06
T01967,U727,573,Transfer,Mobile,,,,15:28
T01968,U315,abc,UPI,,Mumbai,,,08:40
T01969,U661,,Transfer,Tablet,Bangalore,9398,,25:61
T01970,U811,235052,Credit Card,Mobile,Kolkata,9487,-225565,02:15
T01971,U890,abc,Transfer,,Delhi,,,18:44
T01972,U382,349050,Credit Card,,Mumbai,,15864,18:07
T01973,U217,,Debit Card,,Chennai,2045,,25:61
T01974,U459,,Credit Card,Laptop,Kolkata,15846,,25:61
T01975,U966,439022,Card,,Kolkata,,,25:61
T01976,U233,207036,Card,Mobile,Bangalore,,,25:61
T01977,U182,₹4928,Credit Card,,Bangalore,,11070,25:61
T01978,U171,abc,Credit Card,Tablet,Chennai,9303,-461,05:44
T01979,U835,abc,Credit Card,Desktop,,,,23:31
T01980,U353,3167,Card,Desktop,Chennai,,,25:61
T01981,U987,abc,Credit Card,,Delhi,,,13:44
T01982,U569,₹3722,Card,Laptop,Kolkata,,104,25:61
T01983,U197,,Card,Mobile,Chennai,,,25:61
T01984,U563,₹4560,Debit Card,Laptop,Delhi,9817,,25:61
T01985,U270,,Transfer,Tablet,Chennai,,,25:61
T01986,U315,abc,Card,Mobile,Kolkata,,,25:61
T01987,U265,4672,Debit Card,Laptop,Delhi,,,01:52
T01988,U993,728643,Transfer,Tablet,,,,09:21
T01989,U235,abc,Debit Card,Desktop,Delhi,8606,9469,09:50
T01990,U845,₹2049,UPI,Laptop,Delhi,,,25:61
T01991,U225,3022,Card,Laptop,Kolkata,,,00:08
T01992,U499,981,Debit Card,,Kolkata,,-205,25:61
T01993,U321,751346,UPI,Mobile,Mumbai,,7888,25:61
T01994,U148,752905,Debit Card,Mobile,Delhi,,,25:61
T01995,U653,abc,Credit Card,,Kolkata,,,12:46
T01996,U601,₹1386,Card,Desktop,,,,05:45
T01997,U722,1558,Card,Desktop,Chennai,,,25:61
T01998,U409,,Debit Card,Desktop,Bangalore,12091,,25:61
T01999,U319,3775,Transfer,Tablet,Chennai,,,25:61
T02000,U525,457637,Debit Card,Tablet,,,,08:25
T02001,U383,,Card,Desktop,,,,19:00
T02002,U919,161717,UPI,Mobile,Bangalore,,,25:61
T02003,U364,,Credit Card,Mobile,Bangalore,,,25:61
T02004,U573,,Debit Card,Laptop,Delhi,,-2043,10:44
T02005,U756,453,Card,,,,,17:40
T02006,U113,535334,Debit Card,Mobile,,,,25:61
T02007,U790,429307,Credit Card,Desktop,Kolkata,,,13:25
T02008,U781,4957,Debit Card,,,17508,12551,25:61
T02009,U320,175,Card,Mobile,,18150,17975,05:22
T02010,U579,,Credit Card,,Delhi,7285,3705,04:37
T02011,U559,,UPI,Mobile,Chennai,,,20:32
T02012,U118,2612,Debit Card,Laptop,Kolkata,,,07:37
T02013,U710,₹2586,Credit Card,Laptop,Chennai,,13874,20:12
T02014,U818,abc,Card,Tablet,Mumbai,5006,,25:61
T02015,U885,245217,Transfer,Tablet,Mumbai,,-434,25:61
T02016,U566,abc,Debit Card,Mobile,,,,13:05
T02017,U976,,Transfer,Tablet,Bangalore,,2004,05:09
T02018,U273,1673,Card,Tablet,Kolkata,,12837,10:02
T02019,U187,abc,Card,Mobile,,12462,,25:61
T02020,U137,1090,Transfer,Desktop,Delhi,17256,16166,25:61
T02021,U456,759004,UPI,,Delhi,,,25:61
T02022,U345,690616,Card,Mobile,Bangalore,4006,-686610,25:61
T02023,U179,,Debit Card,Laptop,Chennai,,,10:05
T02024,U633,,Card,Tablet,Bangalore,,,25:61
T02025,U326,40,UPI,Mobile,Kolkata,,,25:61
T02026,U130,₹3044,Debit Card,Tablet,Bangalore,11378,,25:61
T02027,U866,450933,Debit Card,Mobile,Chennai,7482,-443451,25:61
T02028,U245,3438,Card,Desktop,Mumbai,5889,2451,15:53
T02029,U916,785,Credit Card,Desktop,Delhi,,,25:61
T02030,U992,abc,Debit Card,Mobile,,,,25:61
T02031,U219,57570,Credit Card,Tablet,Chennai,10611,-46959,25:61
T02032,U974,,Card,Tablet,Delhi,2029,,06:52
T02033,U972,₹3256,UPI,Desktop,Bangalore,,,08:15
T02034,U130,,Transfer,,Kolkata,3454,,15:26
T02035,U212,₹3472,Card,Laptop,,,,17:50
T02036,U421,1425,UPI,Mobile,,16624,15199,09:04
T02037,U170,378,UPI,Laptop,Delhi,,695,17:57
T02038,U574,abc,UPI,Desktop,,15377,-3371,13:14
T02039,U506,,Transfer,Laptop,Bangalore,10163,,20:17
T02040,U408,844979,Card,Laptop,Bangalore,,,22:45
T02041,U492,1390,UPI,Tablet,Bangalore,,,25:61
T02042,U237,2295,UPI,,,10411,8116,25:61
T02043,U893,772051,Debit Card,Desktop,Delhi,19912,-752139,07:10
T02044,U108,,UPI,,,,,00:52
T02045,U749,₹2076,Card,Tablet,Mumbai,,,25:61
T02046,U849,abc,Credit Card,,Bangalore,,8504,13:11
T02047,U822,2792,Transfer,Desktop,Mumbai,1047,-1745,25:61
T02048,U164,₹3234,Credit Card,,Chennai,,-4998,15:35
T02049,U617,₹1524,Debit Card,,Kolkata,,,12:05
T02050,U910,₹1312,Credit Card,,Mumbai,,,25:61
T02051,U118,974964,Debit Card,,Mumbai,,,16:13
T02052,U445,₹4503,Credit Card,Laptop,Bangalore,11677,,03:31
T02053,U262,,Card,Desktop,Mumbai,,1113,25:61
T02054,U493,abc,UPI,Laptop,Mumbai,,4836,14:47
T02055,U542,,Credit Card,Mobile,Bangalore,18366,,10:58
T02056,U173,₹688,Card,,,10990,,25:61
T02057,U751,abc,Card,,Delhi,,,25:61
T02058,U935,1465,Debit Card,Tablet,,,,14:04
T02059,U559,abc,Transfer,Desktop,Chennai,,,25:61
T02060,U430,₹2714,UPI,Mobile,,12780,,02:24
T02061,U118,,UPI,Laptop,Mumbai,,17621,23:52
T02062,U176,abc,Card,Laptop,Bangalore,11255,,16:12
T02063,U778,2117,Debit Card,Mobile,Mumbai,,1155,25:61
T02064,U851,439815,Transfer,Laptop,Delhi,,,25:61
T02065,U702,₹2091,Credit Card,Tablet,Chennai,,,25:61
T02066,U412,,UPI,Tablet,Chennai,,,20:52
T02067,U720,960492,Credit Card,Laptop,Chennai,,-21,25:61
T02068,U137,4566,Credit Card,,Chennai,7533,2967,25:61
T02069,U702,₹1219,UPI,Desktop,Kolkata,,19632,25:61
T02070,U194,abc,UPI,Desktop,Delhi,6048,7774,17:50
T02071,U987,444,Credit Card,,Mumbai,11654,11210,25:61
T02072,U899,abc,Credit Card,Tablet,Kolkata,,,10:37
T02073,U870,183129,Credit Card,Laptop,Mumbai,,,25:61
T02074,U622,746750,UPI,,Kolkata,10658,-736092,08:30
T02075,U968,,Card,Mobile,Chennai,8949,,25:61
T02076,U909,1116,Card,,Bangalore,,,25:61
T02077,U575,3833,UPI,,Chennai,16157,12324,23:11
T02078,U120,abc,UPI,Mobile,Bangalore,,18190,14:06
T02079,U467,2392,Card,Laptop,Mumbai,,2622,01:37
T02080,U954,,Debit Card,,Delhi,,,25:61
T02081,U273,₹3166,Card,,,,14960,01:56
T02082,U125,,Credit Card,Desktop,Mumbai,,,09:22
T02083,U588,abc,UPI,Tablet,Bangalore,14715,,25:61
T02084,U157,abc,UPI,,Chennai,,-2925,15:19
T02085,U317,938135,Credit Card,,Kolkata,,,02:10
T02086,U567,,Transfer,Tablet,Delhi,,-798,25:61
T02087,U284,₹1768,Debit Card,Tablet,Mumbai,,-1309,25:61
T02088,U657,320219,UPI,Tablet,,8411,-311808,01:16
T02089,U629,₹569,Credit Card,Mobile,Chennai,,,25:61
T02090,U177,,Card,Mobile,Bangalore,,,25:61
T02091,U463,₹4278,Debit Card,Tablet,Kolkata,,,25:61
T02092,U520,854,Credit Card,Tablet,Kolkata,,,25:61
T02093,U770,,Credit Card,,Bangalore,,,23:00
T02094,U173,2716,UPI,Laptop,,,,25:61
T02095,U162,abc,Debit Card,Mobile,,6374,,25:61
T02096,U634,3095,Card,Mobile,Bangalore,12050,8955,25:61
T02097,U132,,Card,Laptop,Mumbai,,,21:23
T02098,U979,697,Transfer,,Bangalore,,,25:61
T02099,U119,781976,Card,Laptop,Mumbai,,,07:39
T02100,U153,,UPI,,Delhi,13565,10552,25:61
T02101,U778,₹3545,Transfer,Tablet,,,-224,25:61
T02102,U366,364925,UPI,Tablet,Kolkata,,,07:21
T02103,U345,569109,Credit Card,Desktop,Mumbai,,,06:25
T02104,U140,abc,Card,Laptop,Mumbai,18461,,25:61
T02105,U137,833158,Debit Card,,Chennai,,,07:10
T02106,U904,821850,Transfer,Laptop,Delhi,,5414,25:61
T02107,U281,₹1861,Card,Mobile,Mumbai,,3262,25:61
T02108,U311,,Card,Desktop,Delhi,,,16:36
T02109,U786,1676,Credit Card,Desktop,Bangalore,,,25:61
T02110,U627,₹4857,Credit Card,Mobile,Kolkata,,,25:61
T02111,U925,324,Debit Card,Tablet,,,,11:08
T02112,U435,,Credit Card,Desktop,Kolkata,,,23:52
T02113,U122,,Credit Card,,Bangalore,,,02:10
T02114,U393,2192,Debit Card,Laptop,Chennai,,17937,25:61
T02115,U652,215228,Credit Card,Mobile,Mumbai,7955,-207273,25:61
T02116,U364,₹717,Debit Card,,Mumbai,,9565,12:26
T02117,U826,,Credit Card,Tablet,Mumbai,1394,,25:61
T02118,U604,628648,UPI,Mobile,Mumbai,18216,-610432,17:54
T02119,U734,,UPI,Tablet,Mumbai,,,00:26
T02120,U454,₹1029,UPI,Tablet,Mumbai,,,08:18
T02121,U132,19966,Card,Tablet,Delhi,,,25:61
T02122,U373,₹2344,Debit Card,,Kolkata,14446,6366,25:61
T02123,U601,,Card,Tablet,Bangalore,1634,,18:15
T02124,U964,2498,Debit Card,Mobile,Chennai,14912,12414,05:51
T02125,U681,₹3098,Transfer,Desktop,Bangalore,14092,,25:61
T02126,U485,abc,Card,Laptop,Bangalore,,18744,15:20
T02127,U841,₹1685,Transfer,Tablet,Kolkata,,16879,09:17
T02128,U661,abc,Card,Tablet,Mumbai,15425,,08:59
T02129,U602,,Debit Card,Laptop,Bangalore,,4396,25:61
T02130,U936,₹4097,UPI,,,19435,,25:61
T02131,U447,661088,Transfer,,,19089,-641999,05:15
T02132,U317,,Card,Mobile,,12825,,25:61
T02133,U790,2050,Debit Card,Laptop,,,15286,25:61
T02134,U136,553,UPI,,Delhi,,14829,23:02
T02135,U665,34727,Credit Card,Desktop,Delhi,,,25:61
T02136,U128,₹1072,Debit Card,Desktop,Kolkata,,,01:20
T02137,U824,,Credit Card,Desktop,Chennai,,10948,19:46
T02138,U837,421,UPI,Mobile,Delhi,,,14:10
T02139,U883,1518,UPI,Tablet,Delhi,,,19:26
T02140,U172,521801,Debit Card,Desktop,,,,03:48
T02141,U981,abc,Card,Mobile,Chennai,,,25:61
T02142,U959,,UPI,,Chennai,,,25:61
T02143,U770,₹2199,Transfer,,Bangalore,,11193,25:61
T02144,U790,,Debit Card,Tablet,Mumbai,,,20:19
T02145,U716,190,Credit Card,Tablet,Kolkata,,6840,25:61
T02146,U660,abc,Card,Desktop,Bangalore,,12906,25:61
T02147,U350,150860,Debit Card,Laptop,Mumbai,,,25:61
T02148,U391,,Transfer,Laptop,Mumbai,,,25:61
T02149,U310,,Debit Card,Desktop,Kolkata,,,25:61
T02150,U556,502509,Credit Card,,Bangalore,,12486,25:61
T02151,U576,1766,Credit Card,,Kolkata,11101,9335,25:61
T02152,U495,,Debit Card,Desktop,Bangalore,,,03:20
T02153,U927,abc,Card,Mobile,Kolkata,18542,17126,02:12
T02154,U840,4916,UPI,Tablet,Chennai,14782,9866,02:29
T02155,U525,903469,Card,Laptop,Kolkata,,8970,25:61
T02156,U357,abc,Credit Card,Desktop,Bangalore,1811,,17:41
T02157,U363,938851,Credit Card,,Delhi,,,25:61
T02158,U653,abc,Transfer,Tablet,Kolkata,,,25:61
T02159,U462,1750,Credit Card,Mobile,Chennai,,,25:61
T02160,U675,abc,Credit Card,Mobile,Chennai,,,25:61
T02161,U302,,Debit Card,Tablet,,,,20:21
T02162,U116,3868,Credit Card,Desktop,Bangalore,19226,15358,10:09
T02163,U904,227030,Debit Card,Tablet,Chennai,,,25:61
T02164,U284,568591,UPI,Laptop,Bangalore,9054,-559537,25:61
T02165,U706,199391,Debit Card,Mobile,Bangalore,,1233,08:28
T02166,U171,abc,Transfer,Tablet,Mumbai,,,02:21
T02167,U542,abc,Credit Card,,Chennai,,,13:21
T02168,U854,307420,Credit Card,Laptop,Delhi,,,06:43
T02169,U446,abc,Debit Card,Tablet,,,,16:17
T02170,U174,57,UPI,Desktop,Kolkata,3734,3677,25:61
T02171,U758,67738,Card,Tablet,Kolkata,,-1088,25:61
T02172,U839,₹2308,Card,Desktop,Bangalore,,-1434,25:61
T02173,U497,abc,Transfer,Desktop,Mumbai,,,16:33
T02174,U195,,Credit Card,Laptop,Delhi,,,23:10
T02175,U808,503197,Credit Card,Desktop,Delhi,,,20:21
T02176,U470,2991,Credit Card,Desktop,Chennai,,,25:61
T02177,U763,1794,Card,Tablet,Mumbai,15531,13737,03:00
T02178,U498,1000,Debit Card,,Delhi,,17430,19:59
T02179,U810,2138,Credit Card,Laptop,Kolkata,2458,320,25:61
T02180,U139,356,UPI,Desktop,Bangalore,12430,12074,15:30
T02181,U952,₹722,Transfer,Tablet,Kolkata,,,22:44
T02182,U907,4356,Transfer,Mobile,Mumbai,,,21:14
T02183,U535,,Credit Card,Desktop,Delhi,,18305,14:43
T02184,U407,abc,UPI,Mobile,Mumbai,1116,754,25:61
T02185,U716,₹2157,Card,Desktop,Mumbai,14343,12474,23:20
T02186,U728,163,UPI,Mobile,Kolkata,,,25:61
T02187,U859,1922,UPI,Tablet,Delhi,,,25:61
T02188,U679,3226,Card,Laptop,Delhi,,13075,25:61
T02189,U676,4237,Debit Card,Desktop,Mumbai,,,25:61
T02190,U587,,Card,,Bangalore,,19776,25:61
T02191,U552,abc,UPI,Mobile,Bangalore,16230,1446,25:61
T02192,U856,,Credit Card,Desktop,Bangalore,,,25:61
T02193,U216,,Card,Mobile,Mumbai,10904,,00:04
T02194,U734,1985,Transfer,Desktop,Chennai,,,25:61
T02195,U527,224943,Card,Mobile,Kolkata,,,19:33
T02196,U966,,Credit Card,,Delhi,,,25:61
T02197,U539,abc,Credit Card,Laptop,Delhi,,,25:61
T02198,U272,,UPI,Mobile,Bangalore,,,25:61
T02199,U185,2853,UPI,Laptop,Mumbai,,,22:20
T02200,U373,,Card,Mobile,,,,25:61
T02201,U847,abc,UPI,Desktop,Bangalore,6333,,25:61
T02202,U678,₹514,Credit Card,Tablet,Chennai,,,25:61
T02203,U326,abc,Debit Card,Mobile,Delhi,,,22:24
T02204,U227,4864,Transfer,Tablet,Chennai,,,25:61
T02205,U747,abc,Card,,Kolkata,,4486,25:61
T02206,U373,4086,UPI,Tablet,Delhi,,,25:61
T02207,U407,abc,Debit Card,Mobile,Chennai,,2987,15:15
T02208,U210,₹3778,Debit Card,Desktop,Kolkata,,,14:59
T02209,U565,536548,Credit Card,Mobile,Delhi,,,21:54
T02210,U889,846,Transfer,Tablet,Chennai,,,25:61
T02211,U681,₹4485,Card,Desktop,Kolkata,,,13:56
T02212,U941,abc,Credit Card,Tablet,Delhi,,12154,16:36
T02213,U213,514591,Card,,Mumbai,,-2090,25:61
T02214,U883,,Card,Tablet,Mumbai,,893,11:23
T02215,U519,,Credit Card,Laptop,Delhi,10647,,04:23
T02216,U410,abc,Card,Laptop,Chennai,,,25:61
T02217,U108,,Card,Mobile,Kolkata,,-4802,25:61
T02218,U707,,Credit Card,Mobile,Delhi,,,25:61
T02219,U411,3392,Transfer,Laptop,,13295,9903,25:61
T02220,U359,100330,UPI,Mobile,Chennai,3612,-96718,25:61
T02221,U386,abc,Debit Card,Mobile,Bangalore,,,03:24
T02222,U952,,Debit Card,,Chennai,,18931,15:05
T02223,U683,,UPI,Mobile,Kolkata,,18256,25:61
T02224,U961,334827,Debit Card,Mobile,Delhi,,14874,25:61
